,0,1,2,3,4,5,6,7,8
0,0.0,14.596800937346837,40.12720112548759,27.110666076540713,31.482977327590618,44.97181336919284,51.966414168004896,49.78237733272419,54.428889472293775
1,14.596800937346837,0.0,25.6976583190417,27.026948630009805,17.846423217359472,45.81008655105787,37.490040323890945,39.30394391794359,50.866514574464
2,40.12720112548759,25.6976583190417,0.0,44.76512541493839,16.298607399227347,60.763734788436686,15.813950326554966,35.44022203536457,58.80067742399759
3,27.110666076540713,27.026948630009805,44.76512541493839,0.0,28.90930275835039,18.863808837951286,48.68799414319941,32.140618259389434,27.59026635930311
4,31.482977327590618,17.846423217359472,16.298607399227347,28.90930275835039,0.0,44.465411525096435,21.493375607625392,23.918226687430156,43.373459506812054
5,44.97181336919284,45.81008655105787,60.763734788436686,18.863808837951286,44.465411525096435,0.0,61.092007006821675,37.359637274006126,16.520767830470334
6,51.966414168004896,37.490040323890945,15.813950326554966,48.68799414319941,21.493375607625392,61.092007006821675,0.0,27.840329202402582,54.858492976492016
7,49.78237733272419,39.30394391794359,35.44022203536457,32.140618259389434,23.918226687430156,37.359637274006126,27.840329202402582,0.0,27.65313935404001
8,54.428889472293775,50.866514574464,58.80067742399759,27.59026635930311,43.373459506812054,16.520767830470334,54.858492976492016,27.65313935404001,0.0
